"ブランド","品番","カラーNo","ｻｲｽﾞ","品名","カラー名","OEM区分","倉庫ｺｰﾄﾞ","倉庫名","ﾛｹｰｼｮﾝ","可能在庫数","出荷残数","ｷｰﾌﾟ残数","現在庫数","原単価","原価額","預かり区分","年月度","前月在庫数","入荷数","出荷数","入庫数","出庫数","振替数(+)","振替数(-)","調整数","棚卸差異","未入庫数"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS136","1","0","ＢＤＳ－１３６","ﾌﾞﾗｳﾝﾃﾞﾐ･ｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","0.00","0.00","3.00","3.00","2227.50","6683","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS136","2","0","ＢＤＳ－１３６","ｸﾘｱｸﾞﾚｰ･ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002F020","0.00","0.00","1.00","1.00","2227.50","2228","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS138M","1","0","ＢＤＳ－１３８－Ｍ","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","16.00","0.00","0.00","16.00","1650.00","26400","自社","2026/09","16.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS138M","2","0","ＢＤＳ－１３８－Ｍ","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","25.00","0.00","0.00","25.00","1650.00","41250","自社","2026/09","26.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS138M","3","0","ＢＤＳ－１３８－Ｍ","ｸﾘｱｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","28.00","0.00","3.00","31.00","1650.00","51150","自社","2026/09","31.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS138XS","3","0","ＢＤＳ－１３８－ＸＳ","ｸﾘｱｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","0.00","0.00","1.00","1.00","1650.00","1650","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS139","1","49","ＢＤＳ－１３９","ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","21.00","0.00","0.00","21.00","1650.00","34650","自社","2026/09","21.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS139","3","49","ＢＤＳ－１３９","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","5.00","0.00","0.00","5.00","1650.00","8250","自社","2026/09","5.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS144","1","48","ＢＤＳ－１４４","ｺﾞｰﾙﾄﾞ(ｼﾙﾊﾞｰ)","プロパー","1","物流部倉庫","002F020","2.00","0.00","0.00","2.00","2227.50","4455","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS144","2","48","ＢＤＳ－１４４","ｶﾞﾝﾒﾀﾙ(ｺﾞｰﾙﾄﾞ)","プロパー","1","物流部倉庫","002F020","1.00","0.00","0.00","1.00","2227.50","2228","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS145","4","48","ＢＤＳ－１４５","ﾌﾞﾗｯｸ(ｼﾙﾊﾞｰ)","プロパー","1","物流部倉庫","002F020","19.00","0.00","0.00","19.00","2112.00","40128","自社","2026/09","19.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS148","1","49","ＢＤＳ－１４８","ｸﾘｱﾌﾞﾗｳﾝ･ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002F020","22.00","0.00","1.00","23.00","2227.50","51233","自社","2026/09","23.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS149","1","48","ＢＤＳ－１４９","ｼﾙﾊﾞｰ(ｲｴﾛｰｺﾞｰﾙﾄﾞ)","プロパー","1","物流部倉庫","002F020","22.00","0.00","0.00","22.00","2062.50","45375","自社","2026/09","22.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS149","2","48","ＢＤＳ－１４９","ｸﾞﾚｰ(ﾏｯﾄﾌﾞﾗｯｸ)","プロパー","1","物流部倉庫","002F020","22.00","0.00","0.00","22.00","2062.50","45375","自社","2026/09","23.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS149","3","48","ＢＤＳ－１４９","ﾌﾞﾗｯｸ(ﾎﾜｲﾄｺﾞｰﾙﾄﾞ)","プロパー","1","物流部倉庫","002F020","12.00","0.00","0.00","12.00","2062.50","24750","自社","2026/09","13.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS150","1","48","ＢＤＳ－１５０","ｼﾙﾊﾞｰ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","10.00","0.00","0.00","10.00","1897.50","18975","自社","2026/09","10.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS150","2","48","ＢＤＳ－１５０","ｼﾙﾊﾞｰ･ﾏｯﾄﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","1.00","0.00","0.00","1.00","1897.50","1898","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS150","3","48","ＢＤＳ－１５０","ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002F020","23.00","0.00","10.00","33.00","1897.50","62618","自社","2026/09","33.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS150","4","48","ＢＤＳ－１５０","ﾏｯﾄﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","29.00","0.00","9.00","38.00","1897.50","72105","自社","2026/09","38.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS153","1","48","ＢＤＳ－１５３","ｺﾆｬｯｸ･ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002F020","0.00","0.00","14.00","14.00","2227.50","31185","自社","2026/09","14.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS153","2","48","ＢＤＳ－１５３","ｸﾞﾘｰﾝﾃﾞﾐ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","0.00","0.00","5.00","5.00","2227.50","11138","自社","2026/09","5.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS155","1","51","ＢＤＳ－１５５","ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","36.00","3.00","25.00","64.00","1650.00","105600","自社","2026/09","65.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS155","2","51","ＢＤＳ－１５５","ｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","18.00","4.00","27.00","49.00","1650.00","80850","自社","2026/09","50.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS155","3","51","ＢＤＳ－１５５","ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002F020","4.00","4.00","0.00","8.00","1650.00","13200","自社","2026/09","8.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS155","4","51","ＢＤＳ－１５５","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","18.00","4.00","25.00","47.00","1650.00","77550","自社","2026/09","47.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS156","1","51","ＢＤＳ－１５６","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","38.00","3.00","10.00","51.00","1815.00","92565","自社","2026/09","51.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS156","2","51","ＢＤＳ－１５６","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","37.00","3.00","40.00","80.00","1815.00","145200","自社","2026/09","80.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS156","3","51","ＢＤＳ－１５６","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","3.00","5.00","40.00","48.00","1815.00","87120","自社","2026/09","49.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS157","1","51","ＢＤＳ－１５７","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","65.00","2.00","40.00","107.00","1897.50","203033","自社","2026/09","108.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS157","2","51","ＢＤＳ－１５７","ﾒｰﾌﾟﾙ","プロパー","1","物流部倉庫","002F020","4.00","4.00","9.00","17.00","1897.50","32258","自社","2026/09","18.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS157","3","51","ＢＤＳ－１５７","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","46.00","4.00","38.00","88.00","1897.50","166980","自社","2026/09","89.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS158","1","55","ＢＤＳ－１５８","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","87.00","0.00","30.00","117.00","1815.00","212355","自社","2026/09","117.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS158","2","55","ＢＤＳ－１５８","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","6.00","0.00","0.00","6.00","1815.00","10890","自社","2026/09","6.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS158","3","55","ＢＤＳ－１５８","ﾏｯﾄﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","74.00","0.00","29.00","103.00","1815.00","186945","自社","2026/09","103.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS159","1","59","ＢＤＳ－１５９","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","0.00","0.00","5.00","5.00","1980.00","9900","自社","2026/09","6.00","0.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS159","2","59","ＢＤＳ－１５９","ｸﾘｱｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","2.00","0.00","23.00","25.00","1980.00","49500","自社","2026/09","26.00","0.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS159","3","59","ＢＤＳ－１５９","ｸﾞﾘｰﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","12.00","0.00","31.00","43.00","1980.00","85140","自社","2026/09","44.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS159","4","59","ＢＤＳ－１５９","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","2.00","0.00","3.00","5.00","1980.00","9900","自社","2026/09","6.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS160","1","49","ＢＤＳ－１６０","ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","5.00","2.00","0.00","7.00","1914.00","13398","自社","2026/09","8.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS160","2","49","ＢＤＳ－１６０","ｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","5.00","2.00","0.00","7.00","1914.00","13398","自社","2026/09","8.00","0.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS160","3","49","ＢＤＳ－１６０","ｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","0.00","3.00","0.00","3.00","1914.00","5742","自社","2026/09","3.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS161","1","49","ＢＤＳ－１６１","ﾀﾞｰｸﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","002F020","2.00","5.00","16.00","23.00","1815.00","41745","自社","2026/09","25.00","0.00","2.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS161","2","49","ＢＤＳ－１６１","ｸﾞﾘｰﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","2.00","5.00","22.00","29.00","1815.00","52635","自社","2026/09","32.00","0.00","3.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS161","3","49","ＢＤＳ－１６１","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","0.00","5.00","17.00","22.00","1815.00","39930","自社","2026/09","23.00","0.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS162","1","48","ＢＤＳ－１６２","ﾀﾞｰｸﾌﾞﾗｳﾝﾃﾞﾐ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","1.00","5.00","0.00","6.00","2227.50","13365","自社","2026/09","9.00","0.00","3.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS162","2","48","ＢＤＳ－１６２","ﾋﾞﾀｰﾁｮｺﾚｰﾄ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","0.00","5.00","0.00","5.00","2227.50","11138","自社","2026/09","8.00","0.00","3.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS303","1","48","ＢＤＳ－３０３","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","0.00","0.00","21.00","21.00","2475.00","51975","自社","2026/09","21.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS303","3","48","ＢＤＳ－３０３","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","0.00","0.00","15.00","15.00","2475.00","37125","自社","2026/09","15.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS306","2","47","ＢＤＳ－３０６","ﾋﾞｰﾙ","プロパー","1","物流部倉庫","002F020","16.00","0.00","5.00","21.00","2392.50","50243","自社","2026/09","21.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS306","3","47","ＢＤＳ－３０６","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","0.00","0.00","7.00","7.00","2392.50","16748","自社","2026/09","7.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS307","2","51","ＢＤＳ－３０７","ﾋﾞｰﾙ","プロパー","1","物流部倉庫","002F020","19.00","0.00","0.00","19.00","2392.50","45458","自社","2026/09","20.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS308","2","53","ＢＤＳ－３０８","ﾋﾞｰﾙ","プロパー","1","物流部倉庫","002F020","18.00","0.00","0.00","18.00","2392.50","43065","自社","2026/09","19.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS309","1","52","ＢＤＳ－３０９","ﾌﾞﾗｳﾝﾃﾞﾐ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","1.00","0.00","2.00","3.00","2805.00","8415","自社","2026/09","2.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS309","2","52","ＢＤＳ－３０９","ﾋﾞｰﾙ･ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002F020","84.00","0.00","3.00","87.00","2805.00","244035","自社","2026/09","86.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS309","3","52","ＢＤＳ－３０９","ﾌﾞﾗｯｸ･ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002F020","1.00","0.00","1.00","2.00","2805.00","5610","自社","2026/09","1.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS310","1","48","ＢＤＳ－３１０","ﾌﾞﾗｳﾝﾃﾞﾐ･ｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","85.00","0.00","10.00","95.00","2805.00","266475","自社","2026/09","96.00","0.00","2.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS310","2","48","ＢＤＳ－３１０","ﾋﾞｰﾙ･ｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","89.00","0.00","40.00","129.00","2805.00","361845","自社","2026/09","130.00","0.00","2.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS310","3","48","ＢＤＳ－３１０","ﾌﾞﾗｯｸ･ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002F020","50.00","0.00","40.00","90.00","2805.00","252450","自社","2026/09","90.00","0.00","2.00","3.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS312","1","49","ＢＤＳ－３１２","ｸﾞﾚｰ(ﾌﾞﾗｳﾝﾃﾞﾐ)","プロパー","1","物流部倉庫","002F020","1.00","0.00","22.00","23.00","2805.00","64515","自社","2026/09","24.00","0.00","2.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS312","2","49","ＢＤＳ－３１２","ｼﾙﾊﾞｰ(ｷﾊｸ)","プロパー","1","物流部倉庫","002F020","24.00","0.00","40.00","64.00","2805.00","179520","自社","2026/09","67.00","0.00","4.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS312","3","49","ＢＤＳ－３１２","ﾎﾜｲﾄｺﾞｰﾙﾄﾞ(ﾌﾞﾗｯｸ)","プロパー","1","物流部倉庫","002F020","16.00","0.00","39.00","55.00","2805.00","154275","自社","2026/09","58.00","0.00","4.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS313","1","47","ＢＤＳ－３１３","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","0.00","5.00","36.00","41.00","2392.50","98093","自社","2026/09","42.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS313","2","47","ＢＤＳ－３１３","ｸﾘｱﾌﾞﾗｳﾝﾏｯﾄ","プロパー","1","物流部倉庫","002F020","59.00","0.00","42.00","101.00","2392.50","241643","自社","2026/09","102.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS313","3","47","ＢＤＳ－３１３","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","0.00","5.00","32.00","37.00","2392.50","88523","自社","2026/09","38.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS314","1","49","ＢＤＳ－３１４","ﾌﾞﾗｳﾝﾃﾞﾐ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","39.00","2.00","15.00","56.00","2805.00","157080","自社","2026/09","57.00","0.00","3.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS314","2","49","ＢＤＳ－３１４","ﾌﾞﾗｯｸ･ｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","0.00","5.00","16.00","21.00","2805.00","58905","自社","2026/09","24.00","0.00","3.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS314","3","49","ＢＤＳ－３１４","ﾌﾞﾗｯｸ･ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002F020","0.00","5.00","1.00","6.00","2805.00","16830","自社","2026/09","6.00","0","0","0","0","0","0","0","0","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS411","1","47","ＢＤＳ－４１１","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","7.00","3.00","0.00","10.00","2392.50","23925","自社","2026/09","3.00","0.00","2.00","9.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS411","2","47","ＢＤＳ－４１１","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","31.00","6.00","0.00","37.00","2392.50","88523","自社","2026/09","5.00","0.00","2.00","34.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS412","1","49","ＢＤＳ－４１２","ｸﾞﾚｰ(ﾌﾞﾗｳﾝﾃﾞﾐ)","プロパー","1","物流部倉庫","002F020","40.00","2.00","0.00","42.00","2805.00","117810","自社","2026/09","2.00","0.00","2.00","42.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS412","2","49","ＢＤＳ－４１２","ｼﾙﾊﾞｰ(ｷﾊｸ)","プロパー","1","物流部倉庫","002F020","43.00","2.00","1.00","46.00","2805.00","129030","自社","2026/09","2.00","0.00","1.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS412","3","49","ＢＤＳ－４１２","ﾎﾜｲﾄｺﾞｰﾙﾄﾞ(ﾌﾞﾗｯｸ)","プロパー","1","物流部倉庫","002F020","54.00","3.00","0.00","57.00","2805.00","159885","自社","2026/09","3.00","0.00","3.00","57.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS413","1","47","ＢＤＳ－４１３","ﾌﾞﾗｳﾝﾃﾞﾐ","プロパー","1","物流部倉庫","002F020","10.00","0.00","0.00","10.00","2392.50","23925","自社","2026/09","0.00","0.00","2.00","12.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS413","2","47","ＢＤＳ－４１３","ｸﾘｱﾌﾞﾗｳﾝﾏｯﾄ","プロパー","1","物流部倉庫","002F020","69.00","0.00","0.00","69.00","2392.50","165083","自社","2026/09","0.00","0.00","2.00","71.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS413","3","47","ＢＤＳ－４１３","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002F020","17.00","0.00","0.00","17.00","2392.50","40673","自社","2026/09","0.00","0.00","2.00","19.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS414","1","49","ＢＤＳ－４１４","ﾌﾞﾗｳﾝﾃﾞﾐ･ﾎﾜｲﾄｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002F020","15.00","1.00","0.00","16.00","2640.00","42240","自社","2026/09","0.00","0.00","2.00","20.00","2.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS414","2","49","ＢＤＳ－４１４","ﾌﾞﾗｯｸ･ｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","26.00","1.00","0.00","27.00","2640.00","71280","自社","2026/09","0.00","0.00","2.00","32.00","3.00","0.00","0.00","0.00","0.00","0.00"
"ﾋﾞｰﾑｽﾃﾞｻﾞｲﾝSG","BDS414","3","49","ＢＤＳ－４１４","ﾌﾞﾗｯｸ･ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002F020","33.00","0.00","0.00","33.00","2640.00","87120","自社","2026/09","0.00","0.00","2.00","35.00","0.00","0.00","0.00","0.00","0.00","0.00"
"ｲﾝﾃﾞｨｳﾞｨF","IDF1105","1","50","ＩＤＦ－１１０５","ｺﾞｰﾙﾄﾞ(ﾍﾞｰｼﾞｭ)/ﾏｯﾄｳｫｰﾑｸﾞﾚｰ","プロパー","1","物流部倉庫","002F020","0.00","1.00","0.00","1.00","2475.00","2475","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"ｾﾞｸｽ F","ZEF101","1","54","ＺＥＦ－１０１","ﾌﾞﾗｳﾝﾏｯﾄ","OEM","1","物流部倉庫","002F050","60.00","0.00","0.00","60.00","1617.00","97020","自社","2026/09","61.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
